tone_label,L_value,R,G,B,source_file
Medium,146.0,196,129,96,allCategories.csv
Medium,145.5,178,148,113,allCategories.csv
Medium,145.5,174,140,117,allCategories.csv
Medium,145.5,177,145,114,allNumbers.csv
Medium,145.5,175,141,116,allCategories.csv
Medium,145.5,207,148,84,allCategories.csv
Medium,145.5,200,140,91,allCategories.csv
Medium,145.5,175,145,116,allCategories.csv
Medium,145.5,178,143,113,allCategories.csv
Medium,145.5,185,148,106,allCategories.csv
Medium,145.5,199,134,92,allCategories.csv
Medium,145.5,195,128,96,allShades.csv
Medium,145.5,185,142,106,allCategories.csv
Medium,145.5,208,132,83,allCategories.csv
Medium,145.5,198,141,93,allCategories.csv
Medium,145.5,203,135,88,allCategories.csv
Medium,145.5,202,142,89,allCategories.csv
Medium,145.5,204,131,87,allCategories.csv
Medium,145.5,191,138,100,allCategories.csv
Medium,145.5,184,146,107,allCategories.csv
Medium,145.5,193,144,98,allCategories.csv
Medium,145.5,213,130,78,allCategories.csv
Medium,145.5,194,144,97,allShades.csv
Medium,145.5,187,141,104,allNumbers.csv
Medium,145.5,193,142,98,allCategories.csv
Medium,145.5,175,139,116,allCategories.csv
Medium,145.5,195,137,96,allCategories.csv
Medium,145.5,175,147,116,allNumbers.csv
Medium,145.35,173,125,89,shades.csv
Medium,145.35,192,119,70,shades.csv
Medium,145.35,190,120,77,shades.csv
Medium,145.35,194,116,64,shades.csv
Medium,145.35,178,124,59,shades.csv
Medium,145.35,177,126,79,shades.csv
Medium,145.35,180,124,87,shades.csv
Medium,145.35,184,120,64,shades.csv
Medium,145.35,177,126,81,shades.csv
Medium,145.0,191,144,99,allCategories.csv
Medium,145.0,192,142,98,allShades.csv
Medium,145.0,177,140,113,allCategories.csv
Medium,145.0,196,132,94,allCategories.csv
Medium,145.0,208,127,82,allCategories.csv
Medium,145.0,190,148,100,allCategories.csv
Medium,145.0,196,122,94,allCategories.csv
Medium,145.0,195,139,95,allCategories.csv
Medium,145.0,191,128,99,allCategories.csv
Medium,145.0,191,136,99,allCategories.csv
Medium,145.0,204,125,86,allCategories.csv
Medium,145.0,193,133,97,allCategories.csv
Medium,145.0,195,136,95,allCategories.csv
Medium,145.0,184,140,106,allNumbers.csv
Medium,145.0,201,142,89,allCategories.csv
Medium,145.0,180,133,110,allShades.csv
Medium,145.0,207,142,83,allShades.csv
Medium,145.0,190,139,100,allCategories.csv
Medium,145.0,186,132,104,allCategories.csv
Medium,144.5,193,143,96,allCategories.csv
Medium,144.5,180,133,109,allCategories.csv
Medium,144.5,210,143,79,allCategories.csv
Medium,144.5,207,135,82,allCategories.csv
Medium,144.5,204,133,85,allCategories.csv
Medium,144.5,197,137,92,allNumbers.csv
Medium,144.5,175,141,114,allCategories.csv
Medium,144.5,183,141,106,allCategories.csv
Medium,144.5,195,153,94,allNumbers.csv
Medium,144.5,198,137,91,allCategories.csv
Medium,144.5,192,141,97,allNumbers.csv
Medium,144.5,191,134,98,allCategories.csv
Medium,144.5,203,141,86,allCategories.csv
Medium,144.5,173,138,116,allCategories.csv
Medium,144.0,179,131,109,allCategories.csv
Medium,144.0,196,135,92,allCategories.csv
Medium,144.0,193,141,95,allNumbers.csv
Medium,144.0,192,133,96,allCategories.csv
Medium,144.0,197,136,91,allNumbers.csv
Medium,144.0,194,138,94,allCategories.csv
Medium,144.0,199,132,89,allCategories.csv
Medium,144.0,196,136,92,allCategories.csv
Medium,144.0,183,144,105,allCategories.csv
Medium,144.0,204,138,84,allCategories.csv
Medium,144.0,189,136,99,allCategories.csv
Medium,143.5,174,123,113,allCategories.csv
Medium,143.5,206,140,81,allCategories.csv
Medium,143.5,180,145,107,allShades.csv
Medium,143.5,186,133,101,allCategories.csv
Medium,143.5,193,130,94,allCategories.csv
Medium,143.5,195,132,92,allCategories.csv
Medium,143.5,174,142,113,allCategories.csv
Medium,143.5,194,134,93,allNumbers.csv
Medium,143.5,192,141,95,allCategories.csv
Medium,143.5,202,136,85,allCategories.csv
Medium,143.5,179,136,108,allCategories.csv
Medium,143.5,183,139,104,allCategories.csv
Medium,143.5,213,146,74,allCategories.csv
Medium,143.5,192,137,95,allCategories.csv
Medium,143.5,179,147,108,allCategories.csv
Medium,143.0,195,150,91,allCategories.csv
Medium,143.0,198,134,88,allCategories.csv
Medium,143.0,175,125,111,allCategories.csv
Medium,143.0,180,140,106,allCategories.csv
Medium,143.0,173,132,113,allShades.csv
Medium,143.0,198,132,88,allCategories.csv
Medium,143.0,209,138,77,allCategories.csv
Medium,143.0,197,149,89,allCategories.csv
Medium,143.0,172,134,114,allCategories.csv
Medium,143.0,195,146,91,allCategories.csv
Medium,142.8,174,122,80,shades.csv
Medium,142.8,178,121,73,shades.csv
Medium,142.8,184,119,64,shades.csv
Medium,142.8,182,119,83,shades.csv
Medium,142.8,177,120,98,shades.csv
Medium,142.8,182,120,73,shades.csv
